Datetime,BNB-USD,BTC-USD,ETH-USD
2024-07-02 17:00:00+00:00,576.12109375,62058.88671875,3419.541259765625
2024-07-02 18:00:00+00:00,578.9530639648438,62267.875,3426.573486328125
2024-07-02 19:00:00+00:00,577.2034912109375,61887.84765625,3414.68701171875
2024-07-02 20:00:00+00:00,577.8455200195312,61933.08203125,3414.385009765625
2024-07-02 21:00:00+00:00,578.2435302734375,61906.79296875,3417.148193359375
2024-07-02 22:00:00+00:00,578.9127807617188,62006.0,3419.15185546875
2024-07-02 23:00:00+00:00,578.9340209960938,62028.87109375,3416.722900390625
2024-07-03 00:00:00+00:00,578.976318359375,62059.5703125,3419.9580078125
2024-07-03 01:00:00+00:00,575.4411010742188,61397.3203125,3387.58544921875
2024-07-03 02:00:00+00:00,573.828125,61250.31640625,3377.719970703125
2024-07-03 03:00:00+00:00,568.7062377929688,60876.3515625,3356.522216796875
2024-07-03 04:00:00+00:00,566.2216186523438,60803.3828125,3356.21337890625
2024-07-03 05:00:00+00:00,566.4125366210938,60991.51171875,3362.808349609375
2024-07-03 06:00:00+00:00,567.8447875976562,60915.5234375,3365.625
2024-07-03 07:00:00+00:00,565.80615234375,60800.5390625,3349.835205078125
2024-07-03 08:00:00+00:00,565.9717407226562,60543.19140625,3335.549560546875
2024-07-03 09:00:00+00:00,565.66015625,60518.16796875,3337.075927734375
2024-07-03 10:00:00+00:00,560.0142822265625,60270.3828125,3307.593017578125
2024-07-03 11:00:00+00:00,560.1608276367188,60289.8203125,3303.87646484375
2024-07-03 12:00:00+00:00,555.1783447265625,59965.71484375,3284.709716796875
2024-07-03 13:00:00+00:00,559.82421875,60532.96484375,3313.30322265625
2024-07-03 14:00:00+00:00,557.3648681640625,60222.69140625,3303.670166015625
2024-07-03 15:00:00+00:00,557.3975219726562,60104.15625,3299.534912109375
2024-07-03 16:00:00+00:00,558.8505859375,60417.94921875,3311.926513671875
2024-07-03 17:00:00+00:00,556.7685546875,60295.64453125,3299.41845703125
2024-07-03 18:00:00+00:00,556.9797973632812,60191.28125,3302.7314453125
2024-07-03 19:00:00+00:00,550.5685424804688,59722.01171875,3266.696044921875
2024-07-03 20:00:00+00:00,552.7857055664062,59589.09765625,3255.772705078125
2024-07-03 21:00:00+00:00,556.707275390625,60236.7421875,3296.244873046875
2024-07-03 22:00:00+00:00,556.655517578125,60260.23046875,3299.69921875
2024-07-03 23:00:00+00:00,556.822265625,60226.25,3294.7802734375
2024-07-04 00:00:00+00:00,555.7496337890625,60359.23828125,3303.21484375
2024-07-04 01:00:00+00:00,537.3456420898438,58633.15234375,3213.989013671875
2024-07-04 02:00:00+00:00,539.56787109375,58971.1796875,3226.3974609375
2024-07-04 03:00:00+00:00,539.6781005859375,59092.90625,3240.137451171875
2024-07-04 04:00:00+00:00,540.4901123046875,58973.3125,3235.647705078125
2024-07-04 05:00:00+00:00,539.5029296875,58884.421875,3222.04443359375
2024-07-04 06:00:00+00:00,534.062255859375,58799.78125,3203.161376953125
